,URL,Titulo,Endereço,Condomínio,Área,Quartos,Suítes,Banheiros,Vagas,Preço
6448,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 75m²","Avenida das Alagoas, 300 - Neópolis, Natal - RN",R$ 600,75,3,1,1,2,R$ 320.000
6449,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 140m²","Rua Desembargador Hemetério Fernandes, 1105 - Tirol, Natal - RN",,140,3,3,4,3,R$ 706.000
6450,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 56m²","Rua Fernando Barreto, 1448 - Lagoa Nova, Natal - RN",,56,2,1,1,1,R$ 250.000
6451,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 3 Quartos à Venda, 200m²","Rua Catanduvas, 2470 - Potengi, Natal - RN",,200,3,1,2,2,R$ 155.000
6452,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Torres das Dunas,"Avenida Almirante Alexandrino de Alencar, 900 - Lagoa Seca, Natal - RN",,42-50,1,,1,-,R$ 177.900
6453,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 5 Quartos à Venda, 287m²","Vila de Ponta Negra, Natal - RN",,287,5,3,5,4,R$ 500.000
6454,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 160m²","Rua Mipibu, 757 - Petrópolis, Natal - RN",R$ 1.280,160,3,3,4,2,R$ 580.000
6455,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 112m²","Rua Francisco Borges de Oliveira, 1881 - Lagoa Nova, Natal - RN",R$ 600,112,3,1,3,2,R$ 599.000
6456,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 165m²","Rua Ceará Mirim, 1140 - Tirol, Natal - RN",R$ 900,165,4,4,5,4,R$ 1.500.000
6457,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 4 Quartos à Venda, 200m²","Rua das Orquídeas, 734 - Capim Macio, Natal - RN",,200,4,4,4,1,R$ 285.000
6458,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida dos Caiapós, 121 - Pitimbu, Natal - RN",R$ 275,55,2,1,1,1,R$ 245.000
6459,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Cidade Arvoredo Bairro Planejamento,"Rua José Pegado Mendes - Jardim Lola, São Gonçalo do Amarante - RN",,54-70,2,,1,1,R$ 79.900
6460,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 4 Quartos à Venda/Aluguel 300m²,"Rua Doutor Manoel Dantas, 276 - Petrópolis, Natal - RN",,300,4,2,4,2,R$ 890.000
6461,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 58m²","Rua Jornalista Francisco Sinedino - Lagoa Nova, Natal - RN",R$ 470,58,2,1,2,1,R$ 280.000
6462,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 362,60,2,1,2,1,R$ 275.000
6463,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 200m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 510,200,4,4,5,2,R$ 680.000
6464,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 97m²","Avenida Campos Sales, 682 - Tirol, Natal - RN",R$ 599,97,3,1,3,2,R$ 640.000
6465,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 373,60,2,1,2,1,R$ 265.000
6466,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Prédio/Edifício inteiro com 10 Quartos à Venda, 525m²","Rua Princesa Isabel, 682 - Cidade Alta, Natal - RN",,525,1,-,4,-,R$ 700.000
6467,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 119m²","Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN",R$ 570,119,4,2,5,2,R$ 649.000
6468,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 53m²","Rua Osvaldo Fortes do Rêgo, 155 - Vila de Ponta Negra, Natal - RN",,53,2,1,1,1,R$ 230.000
6469,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 186m²","Avenida Rui Barbosa, 282 - Tirol, Natal - RN",R$ 730,186,4,2,1,3,R$ 950.000
6470,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Governador Juvenal Lamartine, 815 - Tirol, Natal - RN",,55,2,1,2,-,R$ 264.000
6471,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.100,208,3,2,4,4,R$ 1.550.000
6472,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 98m²","Rua Mossoró, 518 - Tirol, Natal - RN",R$ 530,98,3,1,3,2,R$ 520.000
6473,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 123m²","Rua Jaguarari, 4985 - Candelária, Natal - RN",R$ 550,123,3,3,4,2,R$ 530.000
6474,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 3 Quartos para Venda/Aluguel 202m²,"Rua Doutor Vicente Farache, 1878 - Nova Descoberta, Natal - RN",,202,3,3,4,2,R$ 550.000
6475,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.000,208,3,2,5,6,R$ 2.100.000
6476,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 2 Quartos à Venda/Aluguel 49m²,"Rua Anita Garibaldi, 1990 - Cidade da Esperança, Natal - RN",,49,2,-,2,1,R$ 230.000
6477,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 72m²","Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN",R$ 411,72,3,1,2,1,R$ 310.000
6478,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 108m²","Rua Conselheiro Brito Guerra, 1005 - Tirol, Natal - RN",R$ 930,108,3,1,3,2,R$ 495.000
6479,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=180#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Antônio Madruga, 1959 - Capim Macio, Natal - RN",,55,2,1,1,1,R$ 250.000
6480,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Maria Auxiliadora, 817 - Tirol, Natal - RN",R$ 365,55,2,1,2,1,R$ 315.000
6481,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Alto da Boa Vista,"Rua Princesa Isabel, 816 - Cidade Alta, Natal - RN",,71-75,3,,3,2,"A partir de
                                    R$ 340.000"
6482,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 241m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 550,241,4,3,4,4,R$ 700.000
6483,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 103m²","Rua Mipibu, 741 - Petrópolis, Natal - RN",R$ 520,103,3,1,2,2,R$ 550.000
6484,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 75m²","Avenida das Alagoas, 300 - Neópolis, Natal - RN",R$ 600,75,3,1,1,2,R$ 320.000
6485,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 140m²","Rua Desembargador Hemetério Fernandes, 1105 - Tirol, Natal - RN",,140,3,3,4,3,R$ 706.000
6486,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 56m²","Rua Fernando Barreto, 1448 - Lagoa Nova, Natal - RN",,56,2,1,1,1,R$ 250.000
6487,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 3 Quartos à Venda, 200m²","Rua Catanduvas, 2470 - Potengi, Natal - RN",,200,3,1,2,2,R$ 155.000
6488,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Torres das Dunas,"Avenida Almirante Alexandrino de Alencar, 900 - Lagoa Seca, Natal - RN",,42-50,1,,1,-,R$ 177.900
6489,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 5 Quartos à Venda, 287m²","Vila de Ponta Negra, Natal - RN",,287,5,3,5,4,R$ 500.000
6490,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 160m²","Rua Mipibu, 757 - Petrópolis, Natal - RN",R$ 1.280,160,3,3,4,2,R$ 580.000
6491,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 112m²","Rua Francisco Borges de Oliveira, 1881 - Lagoa Nova, Natal - RN",R$ 600,112,3,1,3,2,R$ 599.000
6492,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 165m²","Rua Ceará Mirim, 1140 - Tirol, Natal - RN",R$ 900,165,4,4,5,4,R$ 1.500.000
6493,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 4 Quartos à Venda, 200m²","Rua das Orquídeas, 734 - Capim Macio, Natal - RN",,200,4,4,4,1,R$ 285.000
6494,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida dos Caiapós, 121 - Pitimbu, Natal - RN",R$ 275,55,2,1,1,1,R$ 245.000
6495,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Cidade Arvoredo Bairro Planejamento,"Rua José Pegado Mendes - Jardim Lola, São Gonçalo do Amarante - RN",,54-70,2,,1,1,R$ 79.900
6496,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 4 Quartos à Venda/Aluguel 300m²,"Rua Doutor Manoel Dantas, 276 - Petrópolis, Natal - RN",,300,4,2,4,2,R$ 890.000
6497,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 58m²","Rua Jornalista Francisco Sinedino - Lagoa Nova, Natal - RN",R$ 470,58,2,1,2,1,R$ 280.000
6498,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 362,60,2,1,2,1,R$ 275.000
6499,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 200m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 510,200,4,4,5,2,R$ 680.000
6500,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 97m²","Avenida Campos Sales, 682 - Tirol, Natal - RN",R$ 599,97,3,1,3,2,R$ 640.000
6501,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 373,60,2,1,2,1,R$ 265.000
6502,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Prédio/Edifício inteiro com 10 Quartos à Venda, 525m²","Rua Princesa Isabel, 682 - Cidade Alta, Natal - RN",,525,1,-,4,-,R$ 700.000
6503,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 119m²","Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN",R$ 570,119,4,2,5,2,R$ 649.000
6504,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 53m²","Rua Osvaldo Fortes do Rêgo, 155 - Vila de Ponta Negra, Natal - RN",,53,2,1,1,1,R$ 230.000
6505,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 186m²","Avenida Rui Barbosa, 282 - Tirol, Natal - RN",R$ 730,186,4,2,1,3,R$ 950.000
6506,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Governador Juvenal Lamartine, 815 - Tirol, Natal - RN",,55,2,1,2,-,R$ 264.000
6507,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.100,208,3,2,4,4,R$ 1.550.000
6508,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 98m²","Rua Mossoró, 518 - Tirol, Natal - RN",R$ 530,98,3,1,3,2,R$ 520.000
6509,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 123m²","Rua Jaguarari, 4985 - Candelária, Natal - RN",R$ 550,123,3,3,4,2,R$ 530.000
6510,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 3 Quartos para Venda/Aluguel 202m²,"Rua Doutor Vicente Farache, 1878 - Nova Descoberta, Natal - RN",,202,3,3,4,2,R$ 550.000
6511,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 208m²","Avenida Prudente de Morais, 1044 - Tirol, Natal - RN",R$ 1.000,208,3,2,5,6,R$ 2.100.000
6512,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 2 Quartos à Venda/Aluguel 49m²,"Rua Anita Garibaldi, 1990 - Cidade da Esperança, Natal - RN",,49,2,-,2,1,R$ 230.000
6513,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 72m²","Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN",R$ 411,72,3,1,2,1,R$ 310.000
6514,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 108m²","Rua Conselheiro Brito Guerra, 1005 - Tirol, Natal - RN",R$ 930,108,3,1,3,2,R$ 495.000
6515,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=181#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Antônio Madruga, 1959 - Capim Macio, Natal - RN",,55,2,1,1,1,R$ 250.000
6516,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Rua Maria Auxiliadora, 817 - Tirol, Natal - RN",R$ 365,55,2,1,2,1,R$ 315.000
6517,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Alto da Boa Vista,"Rua Princesa Isabel, 816 - Cidade Alta, Natal - RN",,71-75,3,,3,2,"A partir de
                                    R$ 340.000"
6518,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 241m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 550,241,4,3,4,4,R$ 700.000
6519,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 103m²","Rua Mipibu, 741 - Petrópolis, Natal - RN",R$ 520,103,3,1,2,2,R$ 550.000
6520,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 75m²","Avenida das Alagoas, 300 - Neópolis, Natal - RN",R$ 600,75,3,1,1,2,R$ 320.000
6521,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 140m²","Rua Desembargador Hemetério Fernandes, 1105 - Tirol, Natal - RN",,140,3,3,4,3,R$ 706.000
6522,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 56m²","Rua Fernando Barreto, 1448 - Lagoa Nova, Natal - RN",,56,2,1,1,1,R$ 250.000
6523,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 3 Quartos à Venda, 200m²","Rua Catanduvas, 2470 - Potengi, Natal - RN",,200,3,1,2,2,R$ 155.000
6524,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Torres das Dunas,"Avenida Almirante Alexandrino de Alencar, 900 - Lagoa Seca, Natal - RN",,42-50,1,,1,-,R$ 177.900
6525,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 5 Quartos à Venda, 287m²","Vila de Ponta Negra, Natal - RN",,287,5,3,5,4,R$ 500.000
6526,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 160m²","Rua Mipibu, 757 - Petrópolis, Natal - RN",R$ 1.280,160,3,3,4,2,R$ 580.000
6527,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 3 Quartos à Venda, 112m²","Rua Francisco Borges de Oliveira, 1881 - Lagoa Nova, Natal - RN",R$ 600,112,3,1,3,2,R$ 599.000
6528,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 4 Quartos à Venda, 165m²","Rua Ceará Mirim, 1140 - Tirol, Natal - RN",R$ 900,165,4,4,5,4,R$ 1.500.000
6529,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa com 4 Quartos à Venda, 200m²","Rua das Orquídeas, 734 - Capim Macio, Natal - RN",,200,4,4,4,1,R$ 285.000
6530,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 55m²","Avenida dos Caiapós, 121 - Pitimbu, Natal - RN",R$ 275,55,2,1,1,1,R$ 245.000
6531,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Cidade Arvoredo Bairro Planejamento,"Rua José Pegado Mendes - Jardim Lola, São Gonçalo do Amarante - RN",,54-70,2,,1,1,R$ 79.900
6532,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,Apartamento com 4 Quartos à Venda/Aluguel 300m²,"Rua Doutor Manoel Dantas, 276 - Petrópolis, Natal - RN",,300,4,2,4,2,R$ 890.000
6533,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 58m²","Rua Jornalista Francisco Sinedino - Lagoa Nova, Natal - RN",R$ 470,58,2,1,2,1,R$ 280.000
6534,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Apartamento com 2 Quartos à Venda, 60m²","Ponta Negra, Natal - RN",R$ 362,60,2,1,2,1,R$ 275.000
6535,https://www.vivareal.com.br/venda/rio-grande-do-norte/natal/?pagina=182#onde=BR-Rio_Grande_do_Norte-NULL-Natal&tipos=apartamento_residencial,"Casa de condomínio com 4 Quartos à Venda, 200m²","Avenida dos Caiapós, 2885 - Pitimbu, Natal - RN",R$ 510,200,4,4,5,2,R$ 680.000
